file_name,type,n_semitones,rate,preset,hpss,y_id,y,preset_id,drc_attack_x,drc_release_x,tf_x1_x,tf_y1_x,tf_x2_x,tf_y2_x,tf_x3_x,tf_y3_x,tf_x4_x,tf_y4_x,tf_x5_x,tf_y5_x,tf_x6_x,tf_y6_x,drc_knee_x,drc_ratio_x,drc_makeup_gain_x,drc_attack_y,drc_release_y,tf_x1_y,tf_y1_y,tf_x2_y,tf_y2_y,tf_x3_y,tf_y3_y,tf_x4_y,tf_y4_y,tf_x5_y,tf_y5_y,tf_x6_y,tf_y6_y,drc_knee_y,drc_ratio_y,drc_makeup_gain_y,bpm,asc,type_encoded
Media-103715_145_hpss,Samba,2.0,2.0,film standard,1,2,Quickstep,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1357.6664278483845,4
Media-103715_145,Samba,2.0,2.0,film standard,0,2,Quickstep,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1768.9623105921137,4
Media-103715_138_hpss,Samba,1.0,2.0,radio,1,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,135.99917763157896,1257.6156627216988,4
Media-103715_138,Samba,1.0,2.0,radio,0,2,Quickstep,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,135.99917763157896,1647.706716683152,4
Media-103715_84_hpss,Samba,2.0,1.0,radio,1,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,129.19921875,1335.5772574510574,4
Media-103715_84,Samba,2.0,1.0,radio,0,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,135.99917763157896,1769.63156696644,4
Media-103715_64_hpss,Samba,-2.0,1.0,music light,1,7,Waltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,129.19921875,1074.8207004328906,4
Media-103715_64,Samba,-2.0,1.0,music light,0,2,Quickstep,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,135.99917763157896,1416.573927363325,4
Media-103715_49_hpss,Samba,1.0,0.7071067811865476,film standard,1,7,Waltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1403.9370276625127,4
Media-103715_49,Samba,1.0,0.7071067811865476,film standard,0,5,Tango,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1781.4572956076613,4
Media-103715_29_hpss,Samba,2.0,0.5,speech,1,7,Waltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,112.34714673913044,1438.1568400547471,4
Media-103715_29,Samba,2.0,0.5,speech,0,5,Tango,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1800.3970810431058,4
Media-103715_118_hpss,Samba,2.0,1.4142135623730951,music light,1,6,VienneseWaltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,95.703125,1363.9613442816171,4
Media-103715_118,Samba,2.0,1.4142135623730951,music light,0,2,Quickstep,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,129.19921875,1787.6613473143059,4
Media-103715_129_hpss,Samba,-1.0,2.0,music standard,1,7,Waltz,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1144.059428417863,4
Media-103715_129,Samba,-1.0,2.0,music standard,0,2,Quickstep,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,107.666015625,1496.2761741272113,4
Media-103715_59_hpss,Samba,2.0,0.7071067811865476,speech,1,5,Tango,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,99.38401442307692,1470.8101812941509,4
Media-103715_59,Samba,2.0,0.7071067811865476,speech,0,5,Tango,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1871.1017785196611,4
Media-103715_55_hpss,Samba,2.0,0.7071067811865476,film standard,1,5,Tango,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,99.38401442307692,1470.166726058899,4
Media-103715_55,Samba,2.0,0.7071067811865476,film standard,0,5,Tango,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1871.5199167395062,4
Media-103715_53_hpss,Samba,1.0,0.7071067811865476,speech,1,7,Waltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1402.4983439284051,4
Media-103715_53,Samba,1.0,0.7071067811865476,speech,0,5,Tango,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1780.9557003791567,4
Media-103715_133_hpss,Samba,0.0,2.0,film standard,1,7,Waltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1202.5173290734483,4
Media-103715_133,Samba,0.0,2.0,film standard,0,2,Quickstep,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1575.6350154671563,4
Media-103715_95_hpss,Samba,-2.0,1.4142135623730951,speech,1,7,Waltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1108.483979850106,4
Media-103715_95,Samba,-2.0,1.4142135623730951,speech,0,2,Quickstep,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,129.19921875,1443.3768171248328,4
Media-103715_35_hpss,Samba,-2.0,0.7071067811865476,speech,1,7,Waltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,103.359375,1187.8749200909115,4
Media-103715_35,Samba,-2.0,0.7071067811865476,speech,0,5,Tango,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1507.5797914480324,4
Media-103715_26_hpss,Samba,2.0,0.5,film light,1,7,Waltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,112.34714673913044,1438.4630648240807,4
Media-103715_26,Samba,2.0,0.5,film light,0,5,Tango,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1800.9074619394034,4
Media-103715_34_hpss,Samba,-2.0,0.7071067811865476,music light,1,7,Waltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,103.359375,1192.7405257131736,4
Media-103715_34,Samba,-2.0,0.7071067811865476,music light,0,5,Tango,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,95.703125,1508.1438501465773,4
Media-103715_140_hpss,Samba,1.0,2.0,film light,1,5,Tango,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1254.6605683001644,4
Media-103715_140,Samba,1.0,2.0,film light,0,2,Quickstep,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1652.0173592205472,4
Media-103715_148_hpss,Samba,2.0,2.0,music light,1,2,Quickstep,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,135.99917763157896,1360.618762859879,4
Media-103715_148,Samba,2.0,2.0,music light,0,2,Quickstep,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,135.99917763157896,1765.5631576691862,4
Media-103715_124_hpss,Samba,-2.0,2.0,music light,1,5,Tango,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,135.99917763157896,1119.3785793285992,4
Media-103715_124,Samba,-2.0,2.0,music light,0,2,Quickstep,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,135.99917763157896,1436.6756974451685,4
Media-103715_14_hpss,Samba,0.0,0.5,film light,1,7,Waltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,172.265625,1195.1257018220317,4
Media-103715_14,Samba,0.0,0.5,film light,0,5,Tango,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,67.99958881578948,1523.3630910501886,4
Media-103715_101_hpss,Samba,-1.0,1.4142135623730951,speech,1,7,Waltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1134.1871187167985,4
Media-103715_101,Samba,-1.0,1.4142135623730951,speech,0,5,Tango,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,129.19921875,1496.8309338233876,4
Media-103715_12_hpss,Samba,0.0,0.5,radio,1,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,172.265625,1198.1503739255186,4
Media-103715_12,Samba,0.0,0.5,radio,0,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,67.99958881578948,1521.837068507314,4
Media-103715_11_hpss,Samba,-1.0,0.5,speech,1,7,Waltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,184.5703125,1198.8001366318626,4
Media-103715_11,Samba,-1.0,0.5,speech,0,5,Tango,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,67.99958881578948,1506.383711307145,4
Media-103715_37_hpss,Samba,-1.0,0.7071067811865476,film standard,1,7,Waltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1224.339192837042,4
Media-103715_37,Samba,-1.0,0.7071067811865476,film standard,0,5,Tango,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1564.4722420915148,4
Media-103715_47_hpss,Samba,0.0,0.7071067811865476,speech,1,7,Waltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1251.2602988142476,4
Media-103715_47,Samba,0.0,0.7071067811865476,speech,0,6,VienneseWaltz,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1616.457604200248,4
Media-103715_146_hpss,Samba,2.0,2.0,film light,1,2,Quickstep,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1358.8110512801577,4
Media-103715_146,Samba,2.0,2.0,film light,0,2,Quickstep,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1769.424531072145,4
Media-103715_97_hpss,Samba,-1.0,1.4142135623730951,film standard,1,7,Waltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1132.6784730148952,4
Media-103715_97,Samba,-1.0,1.4142135623730951,film standard,0,5,Tango,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,129.19921875,1497.5553817362068,4
Media-103715_25_hpss,Samba,2.0,0.5,film standard,1,7,Waltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,112.34714673913044,1439.497653271838,4
Media-103715_25,Samba,2.0,0.5,film standard,0,5,Tango,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1800.8704783159183,4
Media-103715_81_hpss,Samba,1.0,1.0,music standard,1,5,Tango,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1242.4132042839562,4
Media-103715_81,Samba,1.0,1.0,music standard,0,2,Quickstep,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1663.4817475799823,4
Media-103715_43_hpss,Samba,0.0,0.7071067811865476,film standard,1,7,Waltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1250.5315373343972,4
Media-103715_43,Samba,0.0,0.7071067811865476,film standard,0,6,VienneseWaltz,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1616.808209162417,4
Media-103715_113_hpss,Samba,1.0,1.4142135623730951,speech,1,5,Tango,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1255.6335000145898,4
Media-103715_113,Samba,1.0,1.4142135623730951,speech,0,2,Quickstep,5,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-55,-50,-35,-31,-31,-21,-21,0,-20,0,0.0,0.1,129.19921875,1665.7136634183164,4
Media-103715_117_hpss,Samba,2.0,1.4142135623730951,music standard,1,5,Tango,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,95.703125,1357.8492430144872,4
Media-103715_117,Samba,2.0,1.4142135623730951,music standard,0,2,Quickstep,3,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-55,-43,-31,-31,-21,-21,0,-20,0,0.0,0.1,129.19921875,1786.4469447531574,4
Media-103715_32_hpss,Samba,-2.0,0.7071067811865476,film light,1,7,Waltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,103.359375,1192.0901912670088,4
Media-103715_32,Samba,-2.0,0.7071067811865476,film light,0,5,Tango,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,95.703125,1508.6720098970038,4
Media-103715_92_hpss,Samba,-2.0,1.4142135623730951,film light,1,7,Waltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,95.703125,1110.5877871082353,4
Media-103715_92,Samba,-2.0,1.4142135623730951,film light,0,2,Quickstep,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,129.19921875,1447.1623235352854,4
Media-103715_24_hpss,Samba,2.0,0.5,radio,1,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,112.34714673913044,1438.8708215138304,4
Media-103715_24,Samba,2.0,0.5,radio,0,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,135.99917763157896,1799.6654347476235,4
Media-103715_96_hpss,Samba,-1.0,1.4142135623730951,radio,1,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,184.5703125,1138.038401260711,4
Media-103715_96,Samba,-1.0,1.4142135623730951,radio,0,5,Tango,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,129.19921875,1495.4847975915768,4
Media-103715_98_hpss,Samba,-1.0,1.4142135623730951,film light,1,7,Waltz,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,95.703125,1135.547705341144,4
Media-103715_98,Samba,-1.0,1.4142135623730951,film light,0,5,Tango,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,129.19921875,1497.6455466172533,4
Media-103715_73_hpss,Samba,0.0,1.0,film standard,1,5,Tango,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,129.19921875,1149.8936479223655,4
Media-103715_73,Samba,0.0,1.0,film standard,0,2,Quickstep,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1545.5029793095205,4
Media-103715_121_hpss,Samba,-2.0,2.0,film standard,1,5,Tango,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1118.4617706663753,4
Media-103715_121,Samba,-2.0,2.0,film standard,0,2,Quickstep,1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-43,-37,-31,-31,-21,-21,0,-20,0,0.0,0.1,135.99917763157896,1437.7693608373468,4
Media-103715_110_hpss,Samba,1.0,1.4142135623730951,film light,1,5,Tango,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,95.703125,1255.5261656832088,4
Media-103715_110,Samba,1.0,1.4142135623730951,film light,0,2,Quickstep,0,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,0.1,0.3,-90,-90,-70,-64,-53,-47,-41,-41,-21,-21,0,-20,0,0.0,0.1,129.19921875,1666.6714722809306,4
Media-103715_28_hpss,Samba,2.0,0.5,music light,1,7,Waltz,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,112.34714673913044,1439.1568870288272,4
Media-103715_28,Samba,2.0,0.5,music light,0,5,Tango,2,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,0.1,0.3,-90,-90,-70,-58,-65,-53,-41,-41,-21,-21,0,-11,0,0.0,0.1,135.99917763157896,1800.6659210107825,4
Media-103715_144_hpss,Samba,2.0,2.0,radio,1,6,VienneseWaltz,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,135.99917763157896,1360.5428406268989,4
Media-103715_144,Samba,2.0,2.0,radio,0,2,Quickstep,4,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,0.01,1.0,-90,-90,-70,-70,-60,-20,0,0,0,0,0,0,-5,0.0,0.0,135.99917763157896,1765.5464606029284,4
